ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs
36387,Cuzco Warbler,Myiothlypis chrysogaster,Myiothlypis chrysogaster,Passeriformes,Parulidae,Myiothlypis,chrysogaster,11.1,NA,500,1500,2000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36389,White-lored Warbler,Myiothlypis conspicillata,Myiothlypis conspicillata,Passeriformes,Parulidae,Myiothlypis,conspicillata,13.7,500,750,2200,2250,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36390,Grey-throated Warbler,Myiothlypis cinereicollis,Myiothlypis cinereicollis,Passeriformes,Parulidae,Myiothlypis,cinereicollis,15,NA,800,2100,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36394,Grey-and-gold Warbler,Myiothlypis fraseri,Myiothlypis fraseri,Passeriformes,Parulidae,Myiothlypis,fraseri,11.5,NA,0,1800,2100,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,1,0,0
36397,Russet-crowned Warbler,Myiothlypis coronata,Myiothlypis coronata,Passeriformes,Parulidae,Myiothlypis,coronata,15.875,NA,1300,2500,3100,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36408,Grey-headed Warbler,Basileuterus griseiceps,Myiothlypis griseiceps,Passeriformes,Parulidae,Basileuterus,griseiceps,NA,NA,1200,2580,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36409,Fan-tailed Warbler,Basileuterus lachrymosus,Basileuterus lachrymosus,Passeriformes,Parulidae,Basileuterus,lachrymosus,15.1,NA,50,1800,1900,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36413,Rufous-capped Warbler,Basileuterus rufifrons,Basileuterus rufifrons,Passeriformes,Parulidae,Basileuterus,rufifrons,11.299999999999999,NA,0,2500,3000,2,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0
36419,Chestnut-capped Warbler,Basileuterus delattrii,Basileuterus delattrii,Passeriformes,Parulidae,Basileuterus,delattrii,11.5,NA,0,1500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36423,Black-cheeked Warbler,Basileuterus melanogenys,Basileuterus melanogenys,Passeriformes,Parulidae,Basileuterus,melanogenys,12.7,1350,1500,3500,NA,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,1,1,1
36427,Pirre Warbler,Basileuterus ignotus,Basileuterus ignotus,Passeriformes,Parulidae,Basileuterus,ignotus,11,1200,1350,1650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36429,Golden-browed Warbler,Basileuterus belli,Basileuterus belli,Passeriformes,Parulidae,Basileuterus,belli,10.15,NA,1200,3500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36435,Stripe-crowned Warbler,Basileuterus culicivorus,Basileuterus culicivorus,Passeriformes,Parulidae,Basileuterus,culicivorus,9.6666666666666661,NA,0,2100,2150,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36443,Yellow-crowned Warbler,Basileuterus cabanisi,NA,Passeriformes,NA,Basileuterus,cabanisi,9,NA,0,2100,2270,1,NA,4,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36447,Golden-crowned Warbler,Basileuterus auricapilla,NA,Passeriformes,NA,Basileuterus,auricapilla,9.7166666666666668,NA,0,1500,1750,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0
36451,White-bellied Warbler,Basileuterus hypoleucus,NA,Passeriformes,NA,Basileuterus,hypoleucus,10.833333333333334,NA,0,1100,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36453,Costa Rican Warbler,Basileuterus melanotis,Basileuterus melanotis,Passeriformes,Parulidae,Basileuterus,melanotis,11.966666666666667,NA,600,2100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36455,Tacarcuna Warbler,Basileuterus tacarcunae,Basileuterus tacarcunae,Passeriformes,Parulidae,Basileuterus,tacarcunae,13.2,NA,850,1200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36457,Three-banded Warbler,Basileuterus trifasciatus,Basileuterus trifasciatus,Passeriformes,Parulidae,Basileuterus,trifasciatus,9.75,NA,500,2000,3000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,1,1,1
36460,Yungas Warbler,Basileuterus punctipectus,Basileuterus punctipectus,Passeriformes,Parulidae,Basileuterus,punctipectus,6.45,NA,800,2500,3000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36464,Three-striped Warbler,Basileuterus tristriatus,Basileuterus tristriatus,Passeriformes,Parulidae,Basileuterus,tristriatus,13.4,30,1000,2000,2700,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36473,Canada Warbler,Cardellina canadensis,Cardellina canadensis,Passeriformes,Parulidae,Cardellina,canadensis,10.799999999999999,NA,0,3150,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36474,Wilson's Warbler,Cardellina pusilla,Cardellina pusilla,Passeriformes,Parulidae,Cardellina,pusilla,8.0833333333333339,NA,0,2700,3500,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,1,1,1
36478,Red-faced Warbler,Cardellina rubrifrons,Cardellina rubrifrons,Passeriformes,Parulidae,Cardellina,rubrifrons,9.6999999999999993,NA,1300,3000,3100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36479,Red Warbler,Cardellina rubra,Cardellina rubra,Passeriformes,Parulidae,Cardellina,rubra,7.9999999999999991,NA,1800,3500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36483,Pink-headed Warbler,Cardellina versicolor,Cardellina versicolor,Passeriformes,Parulidae,Cardellina,versicolor,9.07,NA,1800,3500,3800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36484,Painted Whitestart,Myioborus pictus,Myioborus pictus,Passeriformes,Parulidae,Myioborus,pictus,9.1999999999999993,NA,1000,3000,3100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36487,Slate-throated Whitestart,Myioborus miniatus,Myioborus miniatus,Passeriformes,Parulidae,Myioborus,miniatus,9.4500000000000011,500,600,3000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36500,Brown-capped Whitestart,Myioborus brunniceps,Myioborus brunniceps,Passeriformes,Parulidae,Myioborus,brunniceps,9.75,400,1400,3200,3800,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36502,Yellow-crowned Whitestart,Myioborus flavivertex,Myioborus flavivertex,Passeriformes,Parulidae,Myioborus,flavivertex,11,1200,2000,3050,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36503,White-fronted Whitestart,Myioborus albifrons,Myioborus albifrons,Passeriformes,Parulidae,Myioborus,albifrons,NA,NA,2200,3200,4000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36504,Yellow-fronted Whitestart,Myioborus ornatus,Myioborus ornatus,Passeriformes,Parulidae,Myioborus,ornatus,11.95,1800,2400,3400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36506,Golden-fronted Whitestart,Myioborus chrysops,NA,Passeriformes,NA,Myioborus,chrysops,11.95,NA,1800,3400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36508,Spectacled Whitestart,Myioborus melanocephalus,Myioborus melanocephalus,Passeriformes,Parulidae,Myioborus,melanocephalus,11.5,NA,2000,3300,4000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0
36514,Collared Whitestart,Myioborus torquatus,Myioborus torquatus,Passeriformes,Parulidae,Myioborus,torquatus,10.35,1050,1600,3500,NA,1,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36515,Paria Whitestart,Myioborus pariae,Myioborus pariae,Passeriformes,Parulidae,Myioborus,pariae,NA,685,800,1200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36516,White-faced Whitestart,Myioborus albifacies,Myioborus albifacies,Passeriformes,Parulidae,Myioborus,albifacies,NA,NA,900,2250,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36517,Guaiquinima Whitestart,Myioborus cardonai,Myioborus cardonai,Passeriformes,Parulidae,Myioborus,cardonai,NA,NA,1200,1600,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36518,Tepui Whitestart,Myioborus castaneocapilla,Myioborus castaneocapilla,Passeriformes,Parulidae,Myioborus,castaneocapilla,9.75,NA,1200,2200,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36522,Dusky-faced Tanager,Mitrospingus cassinii,Mitrospingus cassinii,Passeriformes,Mitrospingidae,Mitrospingus,cassinii,37.56,NA,0,800,1200,NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Shrub,0,1,1,0
36525,Olive-backed Tanager,Mitrospingus oleagineus,Mitrospingus oleagineus,Passeriformes,Mitrospingidae,Mitrospingus,oleagineus,40.125,NA,900,1800,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36528,Olive-green Tanager,Orthogonys chloricterus,Orthogonys chloricterus,Passeriformes,Mitrospingidae,Orthogonys,chloricterus,39,700,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36529,Red-billed Pied Tanager,Lamprospiza melanoleuca,Lamprospiza melanoleuca,Passeriformes,Mitrospingidae,Lamprospiza,melanoleuca,34,NA,0,900,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36530,Flame-colored Tanager,Piranga bidentata,Piranga bidentata,Passeriformes,Cardinalidae,Piranga,bidentata,37.4,0,800,2850,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36535,Tooth-billed Tanager,Piranga lutea,NA,Passeriformes,NA,Piranga,lutea,NA,NA,0,1350,NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA
36543,Red Tanager,Piranga flava,Piranga flava,Passeriformes,Cardinalidae,Piranga,flava,34.15,NA,NA,NA,NA,3,NA,1,2,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Woodland,0,0,1,1
36548,Hepatic Tanager,Piranga hepatica,NA,Passeriformes,NA,Piranga,hepatica,36.35,0,600,3000,NA,2,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,0,1,1
36554,Summer Tanager,Piranga rubra,Piranga rubra,Passeriformes,Cardinalidae,Piranga,rubra,28.759999999999998,NA,0,2500,3100,1,NA,2,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,Forest,0,1,0,1
36557,Rose-throated Tanager,Piranga roseogularis,Piranga roseogularis,Passeriformes,Cardinalidae,Piranga,roseogularis,25.35,NA,0,250,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,1
36561,Scarlet Tanager,Piranga olivacea,Piranga olivacea,Passeriformes,Cardinalidae,Piranga,olivacea,30.716666666666669,NA,0,2600,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36562,Western Tanager,Piranga ludoviciana,Piranga ludoviciana,Passeriformes,Cardinalidae,Piranga,ludoviciana,29.316666666666666,0,300,3050,NA,2,NA,1,3,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,Woodland,0,1,1,1
36563,White-winged Tanager,Piranga leucoptera,Piranga leucoptera,Passeriformes,Cardinalidae,Piranga,leucoptera,16.5,0,100,2000,2600,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36568,Red-headed Tanager,Piranga erythrocephala,Piranga erythrocephala,Passeriformes,Cardinalidae,Piranga,erythrocephala,22.2,NA,900,2600,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Forest,0,1,1,1
36571,Red-hooded Tanager,Piranga rubriceps,Piranga rubriceps,Passeriformes,Cardinalidae,Piranga,rubriceps,35,NA,1700,3000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
36572,Red-crowned Ant-tanager,Habia rubica,Habia rubica,Passeriformes,Cardinalidae,Habia,rubica,32.524999999999999,NA,0,2250,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,1,0
36593,Red-throated Ant-tanager,Habia fuscicauda,Driophlox fuscicauda,Passeriformes,Cardinalidae,Habia,fuscicauda,38.25,NA,0,1000,1200,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,Forest,0,0,1,1
36600,Black-cheeked Ant-tanager,Habia atrimaxillaris,Driophlox atrimaxillaris,Passeriformes,Cardinalidae,Habia,atrimaxillaris,41.033333333333331,0,200,420,1200,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,Forest,0,1,1,1
36601,Sooty Ant-tanager,Habia gutturalis,Driophlox gutturalis,Passeriformes,Cardinalidae,Habia,gutturalis,35.06666666666667,NA,100,1100,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,1,1
36602,Crested Ant-tanager,Habia cristata,Driophlox cristata,Passeriformes,Cardinalidae,Habia,cristata,45,NA,700,2100,NA,1,NA,NA,3,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,0,0
36603,Carmiol's Tanager,Habia carmioli,Chlorothraupis carmioli,Passeriformes,Cardinalidae,Habia,carmioli,38.950000000000003,NA,200,1400,1450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,1,1
36608,Yellow-lored Tanager,Habia frenata,Chlorothraupis frenata,Passeriformes,Cardinalidae,Habia,frenata,NA,NA,300,1350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,1,0
36610,Lemon-spectacled Tanager,Habia olivacea,Chlorothraupis olivacea,Passeriformes,Cardinalidae,Habia,olivacea,38.5,NA,0,400,1500,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,1,1,0
36611,Ochre-breasted Tanager,Habia stolzmanni,Chlorothraupis stolzmanni,Passeriformes,Cardinalidae,Habia,stolzmanni,39.966666666666669,NA,200,2100,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36614,Yellow Grosbeak,Pheucticus chrysopeplus,Pheucticus chrysopeplus,Passeriformes,Cardinalidae,Pheucticus,chrysopeplus,70.150000000000006,NA,0,2500,2800,1,NA,3,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36619,Black-thighed Grosbeak,Pheucticus tibialis,Pheucticus tibialis,Passeriformes,Cardinalidae,Pheucticus,tibialis,66.150000000000006,NA,750,2600,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36621,Golden Grosbeak,Pheucticus chrysogaster,Pheucticus chrysogaster,Passeriformes,Cardinalidae,Pheucticus,chrysogaster,56.85,0,1500,3500,NA,1,NA,2,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36624,Black-backed Grosbeak,Pheucticus aureoventris,Pheucticus aureoventris,Passeriformes,Cardinalidae,Pheucticus,aureoventris,58.5,NA,600,3200,3700,4,NA,1,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,0,0,1,1
36631,Rose-breasted Grosbeak,Pheucticus ludovicianus,Pheucticus ludovicianus,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,45.116666666666667,NA,0,2000,3800,1,NA,2,3,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,Forest,0,1,0,1
36632,Black-headed Grosbeak,Pheucticus melanocephalus,Pheucticus melanocephalus,Passeriformes,Cardinalidae,Pheucticus,melanocephalus,43.61,NA,0,2100,NA,1,NA,2,3,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,Forest,0,0,0,1
36636,Red-breasted Chat,Granatellus venustus,Granatellus venustus,Passeriformes,Cardinalidae,Granatellus,venustus,11.275,NA,0,1200,1600,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,1
36637,Tres Marias Chat,Granatellus francescae,NA,Passeriformes,NA,Granatellus,francescae,10.8,NA,0,450,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA
36640,Grey-throated Chat,Granatellus sallaei,Granatellus sallaei,Passeriformes,Cardinalidae,Granatellus,sallaei,9.9,NA,0,500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36643,Rose-breasted Chat,Granatellus pelzelni,Granatellus pelzelni,Passeriformes,Cardinalidae,Granatellus,pelzelni,11.175000000000001,NA,0,850,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Forest,0,1,0,1
36645,Rose-bellied Chat,Granatellus paraensis,NA,Passeriformes,NA,Granatellus,paraensis,NA,NA,0,850,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36647,Northern Cardinal,Cardinalis cardinalis,Cardinalis cardinalis,Passeriformes,Cardinalidae,Cardinalis,cardinalis,44.633333333333333,NA,0,2000,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,1,1,1
36667,Vermilion Cardinal,Cardinalis phoeniceus,Cardinalis phoeniceus,Passeriformes,Cardinalidae,Cardinalis,phoeniceus,29.75,NA,0,300,850,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,1
36668,Pyrrhuloxia,Cardinalis sinuatus,Cardinalis sinuatus,Passeriformes,Cardinalidae,Cardinalis,sinuatus,35.375,NA,0,2000,M,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,Shrub,0,1,1,1
36672,Black-faced Grosbeak,Caryothraustes poliogaster,Caryothraustes poliogaster,Passeriformes,Cardinalidae,Caryothraustes,poliogaster,41.616666666666667,NA,0,1200,2300,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0
36675,Yellow-green Grosbeak,Caryothraustes canadensis,Caryothraustes canadensis,Passeriformes,Cardinalidae,Caryothraustes,canadensis,33.5,NA,0,1250,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0
36681,Crimson-collared Grosbeak,Caryothraustes celaeno,Periporphyrus celaeno,Passeriformes,Cardinalidae,Caryothraustes,celaeno,60,NA,0,1200,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Forest,0,1,0,1
36682,Red-and-black Grosbeak,Caryothraustes erythromelas,Periporphyrus erythromelas,Passeriformes,Cardinalidae,Caryothraustes,erythromelas,48,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0
36683,Blue Seedeater,Amaurospiza concolor,Amaurospiza concolor,Passeriformes,Cardinalidae,Amaurospiza,concolor,13.5,NA,600,2500,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1
36684,Slate-blue Seedeater,Amaurospiza relicta,NA,Passeriformes,NA,Amaurospiza,relicta,13,NA,450,2500,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
36687,Ecuadorian Seedeater,Amaurospiza aequatorialis,Amaurospiza aequatorialis,Passeriformes,Cardinalidae,Amaurospiza,aequatorialis,NA,800,1100,2300,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36689,Blackish-blue Seedeater,Amaurospiza moesta,Amaurospiza moesta,Passeriformes,Cardinalidae,Amaurospiza,moesta,13.5,NA,0,1600,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36691,Carrizal Seedeater,Amaurospiza carrizalensis,Amaurospiza carrizalensis,Passeriformes,Cardinalidae,Amaurospiza,carrizalensis,13,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA
36693,Dickcissel,Spiza americana,Spiza americana,Passeriformes,Cardinalidae,Spiza,americana,31.259999999999998,NA,0,1500,NA,NA,NA,NA,3,4,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,0,1,0,0
36694,Glaucous-blue Grosbeak,Cyanoloxia glaucocaerulea,Cyanoloxia glaucocaerulea,Passeriformes,Cardinalidae,Cyanoloxia,glaucocaerulea,17.75,NA,0,1700,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Shrub,0,0,0,1
36695,Blue-black Grosbeak,Cyanoloxia cyanoides,Cyanoloxia cyanoides,Passeriformes,Cardinalidae,Cyanoloxia,cyanoides,29.733333333333334,NA,0,1000,NA,1,NA,6,2,3,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,Forest,0,0,0,1
36699,Amazonian Grosbeak,Cyanoloxia rothschildii,Cyanoloxia rothschildii,Passeriformes,Cardinalidae,Cyanoloxia,rothschildii,25.4,NA,0,1400,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36701,Ultramarine Grosbeak,Cyanoloxia brissonii,Cyanoloxia brissonii,Passeriformes,Cardinalidae,Cyanoloxia,brissonii,27.5,NA,0,900,2000,NA,NA,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1
36707,Blue Bunting,Cyanocompsa parellina,Cyanocompsa parellina,Passeriformes,Cardinalidae,Cyanocompsa,parellina,16.45,NA,0,1800,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36713,Blue Grosbeak,Passerina caerulea,Passerina caerulea,Passeriformes,Cardinalidae,Passerina,caerulea,29,NA,0,2500,NA,4,NA,1,2,6,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,Woodland,0,1,1,0
36721,Indigo Bunting,Passerina cyanea,Passerina cyanea,Passeriformes,Cardinalidae,Passerina,cyanea,15.649999999999999,NA,0,2300,NA,NA,NA,4,1,6,NA,NA,NA,NA,2,3,NA,5,NA,NA,NA,Shrub,0,1,0,1
36722,Lazuli Bunting,Passerina amoena,Passerina amoena,Passeriformes,Cardinalidae,Passerina,amoena,15.549999999999999,NA,0,3000,M,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,1,1,1
36723,Varied Bunting,Passerina versicolor,Passerina versicolor,Passeriformes,Cardinalidae,Passerina,versicolor,12.574999999999999,NA,0,2000,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,1,0,1
36728,Painted Bunting,Passerina ciris,Passerina ciris,Passeriformes,Cardinalidae,Passerina,ciris,16.825000000000003,NA,0,2200,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Shrub,0,1,1,1
36731,Rose-bellied Bunting,Passerina rositae,Passerina rositae,Passeriformes,Cardinalidae,Passerina,rositae,20,NA,180,800,1100,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
36732,Orange-breasted Bunting,Passerina leclancherii,Passerina leclancherii,Passeriformes,Cardinalidae,Passerina,leclancherii,13.55,NA,0,900,1200,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1
36735,Plushcap,Catamblyrhynchus diadema,Catamblyrhynchus diadema,Passeriformes,Thraupidae,Catamblyrhynchus,diadema,13.574999999999999,NA,1800,3500,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1
