ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,Beak_Width,Beak_Depth,wing_length,Tail_Length,Tarsus.Length,Avonet_Mass,Avonet_HWI,BeakL_Div_Tarsus,Prop_Tail_Length,Prop_Leg_Length,Beak_Stoutness,Beak_CrossSect,HWI,Dimorphism,Colors,Final_Behavior_1,Final_Behavior_2,Final_Behavior_3
148,Small-billed Tinamou,Crypturellus parvirostris,Crypturellus parvirostris,Tinamiformes,Tinamidae,Crypturellus,parvirostris,193,NA,0,900,1200,1,3,NA,4,NA,5,NA,NA,NA,6,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,19.3,4.3,4.2,111.1,37.3,25.7,199,24.7,0.7509727626459144,0.3357335733573357,0.23132313231323132,4.595238095238095,0.9767441860465116,24.7,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
149,Barred Tinamou,Crypturellus casiquiare,Crypturellus casiquiare,Tinamiformes,Tinamidae,Crypturellus,casiquiare,287.625,NA,L,200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25,4.3,4.4,135.2,32.5,43.8,250,23.4,0.5707762557077626,0.2403846153846154,0.3239644970414201,5.681818181818182,1.0232558139534884,23.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
150,Tataupa Tinamou,Crypturellus tataupa,Crypturellus tataupa,Tinamiformes,Tinamidae,Crypturellus,tataupa,221.25,NA,0,1400,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,24.9,4.8,5.3,123.3,49.4,32.5,218.8,21.1,0.7661538461538461,0.4006488240064882,0.2635847526358475,4.69811320754717,1.1041666666666667,21.1,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
155,Red-winged Tinamou,Rhynchotus rufescens,Rhynchotus rufescens,Tinamiformes,Tinamidae,Rhynchotus,rufescens,810,NA,0,1000,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,41.5,8.8,8.7,208.8,56.6,56.6,843.5,20,0.7332155477031802,0.2710727969348659,0.2710727969348659,4.770114942528736,0.9886363636363634,20,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
159,Huayco Tinamou,Rhynchotus maculicollis,Rhynchotus maculicollis,Tinamiformes,Tinamidae,Rhynchotus,maculicollis,900.8333333333336,NA,1000,3050,3300,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,46.3,9,9,212,77.2,55.9,843.5,24.4,0.8282647584973166,0.3641509433962265,0.26367924528301884,5.144444444444444,1,24.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
161,Taczanowski's Tinamou,Nothoprocta taczanowskii,Nothoprocta taczanowskii,Tinamiformes,Tinamidae,Nothoprocta,taczanowskii,547,NA,2700,4000,NA,NA,NA,1,2,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,43.6,9.7,9.1,181,67,48.6,619.3,23.8,0.897119341563786,0.3701657458563536,0.26850828729281767,4.791208791208792,0.9381443298969072,23.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
162,Ornate Tinamou,Nothoprocta ornata,Nothoprocta ornata,Tinamiformes,Tinamidae,Nothoprocta,ornata,624.5,2500,3000,4600,NA,NA,NA,3,2,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,1,30.9,7.3,7.1,185.6,66,38.3,619.3,26.1,0.8067885117493473,0.3556034482758621,0.20635775862068964,4.352112676056338,0.9726027397260274,26.1,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
169,Chilean Tinamou,Nothoprocta perdicaria,Nothoprocta perdicaria,Tinamiformes,Tinamidae,Nothoprocta,perdicaria,458,NA,0,2400,3000,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,1,26,5.9,5.5,161.5,50.7,34.7,458,26.9,0.7492795389048991,0.3139318885448917,0.2148606811145511,4.7272727272727275,0.9322033898305084,26.9,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
172,Brushland Tinamou,Nothoprocta cinerascens,Nothoprocta cinerascens,Tinamiformes,Tinamidae,Nothoprocta,cinerascens,526.25,NA,0,915,1860,NA,NA,2,1,4,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,1,32.8,7.5,7.4,180.8,61.6,38.8,523.9,27.5,0.845360824742268,0.3407079646017699,0.2146017699115044,4.432432432432432,0.9866666666666668,27.5,NA,0,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
175,Andean Tinamou,Nothoprocta pentlandii,Nothoprocta pentlandii,Tinamiformes,Tinamidae,Nothoprocta,pentlandii,316.01666666666665,NA,200,4300,NA,NA,NA,3,1,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,Shrub,0,0,0,0,27.9,5.9,5.9,148.2,53.4,37,300.7,22.6,0.754054054054054,0.3603238866396761,0.2496626180836707,4.728813559322034,1,22.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
185,Curve-billed Tinamou,Nothoprocta curvirostris,Nothoprocta curvirostris,Tinamiformes,Tinamidae,Nothoprocta,curvirostris,376,NA,2800,3900,NA,NA,NA,NA,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,0,29.4,5.7,5.9,160.2,55.2,34.6,376,30.6,0.8497109826589595,0.3445692883895132,0.21598002496878904,4.983050847457626,1.0350877192982455,30.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
188,White-bellied Nothura,Nothura boraquira,Nothura boraquira,Tinamiformes,Tinamidae,Nothura,boraquira,288,NA,0,500,NA,NA,NA,NA,1,3,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0,21.5,5.7,4.7,133.2,47.2,31.1,283,27.2,0.6913183279742765,0.3543543543543544,0.23348348348348352,4.574468085106383,0.8245614035087719,27.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
189,Lesser Nothura,Nothura minor,Nothura minor,Tinamiformes,Tinamidae,Nothura,minor,163.33333333333334,NA,200,1000,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,19.4,5,4.1,110,47,27,165.8,25.6,0.7185185185185184,0.4272727272727273,0.24545454545454545,4.7317073170731705,0.82,25.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
190,Darwin's Nothura,Nothura darwinii,Nothura darwinii,Tinamiformes,Tinamidae,Nothura,darwinii,242.25,NA,1000,4300,NA,NA,NA,NA,2,4,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1,20.4,5.6,4.6,126.4,62.4,28.9,244.6,34.4,0.7058823529411764,0.49367088607594933,0.22863924050632908,4.434782608695652,0.8214285714285714,34.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
196,Spotted Nothura,Nothura maculosa,Nothura maculosa,Tinamiformes,Tinamidae,Nothura,maculosa,256,NA,0,2300,NA,NA,NA,4,3,2,1,6,NA,NA,5,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1,19.7,5.8,5.2,124.1,42.5,34.7,257.5,24.7,0.5677233429394812,0.34246575342465757,0.2796132151490734,3.7884615384615383,0.896551724137931,24.7,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
207,Dwarf Tinamou,Taoniscus nanus,Taoniscus nanus,Tinamiformes,Tinamidae,Taoniscus,nanus,43,NA,L,1000,NA,4,NA,NA,2,3,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1,14.8,3.1,3.1,76.6,34.8,18.4,43,21.4,0.8043478260869567,0.45430809399477806,0.2402088772845953,4.774193548387097,1,21.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
208,Elegant Crested Tinamou,Eudromia elegans,Eudromia elegans,Tinamiformes,Tinamidae,Eudromia,elegans,733.5,NA,0,2850,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0,29.1,7.4,7.4,215.3,85.8,44,702.9,34.3,0.6613636363636364,0.3985137018114258,0.20436600092893636,3.932432432432433,1,34.3,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
219,Quebracho Crested Tinamou,Eudromia formosa,Eudromia formosa,Tinamiformes,Tinamidae,Eudromia,formosa,617,NA,L,500,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,1,1,0,32.5,7.9,8.2,223.9,78,49.5,772.9,21.7,0.6565656565656566,0.3483698079499777,0.22108083966056272,3.963414634146342,1.0379746835443036,21.7,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
222,Puna Tinamou,Tinamotis pentlandii,Tinamotis pentlandii,Tinamiformes,Tinamidae,Tinamotis,pentlandii,943.2,NA,3500,5000,NA,NA,NA,NA,1,NA,2,3,NA,4,NA,NA,NA,NA,NA,NA,NA,Shrub,0,1,0,0,31.2,7.4,7.5,253.4,69.2,47.6,650,33,0.6554621848739496,0.27308602999210735,0.1878453038674033,4.16,1.0135135135135134,33,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
223,Patagonian Tinamou,Tinamotis ingoufi,Tinamotis ingoufi,Tinamiformes,Tinamidae,Tinamotis,ingoufi,950,NA,0,800,1100,NA,NA,NA,3,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,Grassland,0,1,0,0,28.6,7.2,6.8,215.2,57.3,43.6,950,36,0.6559633027522936,0.2662639405204461,0.2026022304832714,4.205882352941177,0.9444444444444444,36,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
224,Horned Screamer,Anhima cornuta,Anhima cornuta,Anseriformes,Anhimidae,Anhima,cornuta,3450,NA,0,800,1400,2,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,1,NA,NA,NA,Wetland,0,0,1,1,45,11.6,13.9,553.1,253.4,108.3,3150,32.9,0.4155124653739613,0.4581450009039956,0.19580546013379135,3.237410071942446,1.1982758620689655,32.9,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Soaring/Gliding
225,Northern Screamer,Chauna chavaria,Chauna chavaria,Anseriformes,Anhimidae,Chauna,chavaria,2345.6666666666665,NA,0,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,Wetland,0,0,0,0,47.4,13.3,15.9,492.8,195.5,127.4,2557.6,34.8,0.37205651491365777,0.39671266233766234,0.2585227272727273,2.981132075471698,1.1954887218045112,34.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Soaring/Gliding
226,Southern Screamer,Chauna torquata,Chauna torquata,Anseriformes,Anhimidae,Chauna,torquata,3550,NA,0,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,0,1,0,0,47.3,13.6,15.3,517,204.4,123.5,4400,35.3,0.382995951417004,0.395357833655706,0.23887814313346228,3.091503267973856,1.125,35.3,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Soaring/Gliding
227,Magpie Goose,Anseranas semipalmata,Anseranas semipalmata,Anseriformes,Anseranatidae,Anseranas,semipalmata,2302,NA,0,500,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,4,1,NA,NA,NA,Wetland,1,0,0,0,85.6,22.8,20.4,405.6,148.1,87,2393.4,34.9,0.9839080459770114,0.36513806706114393,0.21449704142011833,4.196078431372549,0.894736842105263,34.9,NA,-1,Water: Wading,Water: Dabbling,Flight: Direct/Strong
228,White-faced Whistling-duck,Dendrocygna viduata,Dendrocygna viduata,Anseriformes,Anatidae,Dendrocygna,viduata,689.5,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,1,1,0,0,48.1,15.7,14.1,214.3,67.1,47.9,690,28,1.0041753653444676,0.3131124591693887,0.22351843210452635,3.411347517730497,0.8980891719745223,28,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
229,Black-bellied Whistling-duck,Dendrocygna autumnalis,Dendrocygna autumnalis,Anseriformes,Anatidae,Dendrocygna,autumnalis,757.9,NA,0,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,NA,NA,NA,Wetland,0,1,0,0,50.8,18.3,16.1,240.8,66,52.7,755.3,32.7,0.9639468690702088,0.2740863787375415,0.21885382059800665,3.15527950310559,0.8797814207650274,32.7,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
232,Spotted Whistling-duck,Dendrocygna guttata,Dendrocygna guttata,Anseriformes,Anatidae,Dendrocygna,guttata,677.5,NA,0,L,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,4,1,NA,NA,NA,Wetland,NA,NA,NA,NA,43.7,16.8,14.1,206.6,58.6,43.6,800,26.9,1.0022935779816513,0.2836398838334947,0.2110358180058083,3.0992907801418443,0.8392857142857142,26.9,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
233,West Indian Whistling-duck,Dendrocygna arborea,Dendrocygna arborea,Anseriformes,Anatidae,Dendrocygna,arborea,1030,NA,0,200,NA,1,NA,NA,NA,5,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,Forest,0,1,0,0,52.9,19.6,17.2,256.5,72.8,65.5,1150,30.1,0.8076335877862595,0.2838206627680312,0.2553606237816764,3.0755813953488373,0.8775510204081631,30.1,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
234,Fulvous Whistling-duck,Dendrocygna bicolor,Dendrocygna bicolor,Anseriformes,Anatidae,Dendrocygna,bicolor,733.4,NA,0,1000,4080,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,0,1,0,1,50.8,17.6,15.4,223,63,50.5,756.4,29.7,1.005940594059406,0.2825112107623318,0.226457399103139,3.2987012987012982,0.875,29.7,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
235,Plumed Whistling-duck,Dendrocygna eytoni,Dendrocygna eytoni,Anseriformes,Anatidae,Dendrocygna,eytoni,877.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Grassland,0,0,0,0,41.9,16.4,15.2,232,67.8,55.1,790,37.5,0.7604355716878403,0.29224137931034483,0.2375,2.7565789473684212,0.926829268292683,37.5,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
236,Wandering Whistling-duck,Dendrocygna arcuata,Dendrocygna arcuata,Anseriformes,Anatidae,Dendrocygna,arcuata,779.5,NA,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,Wetland,0,0,0,1,42,15.4,14.1,186,49.8,45.4,796.2,30.9,0.9251101321585904,0.26774193548387093,0.2440860215053763,2.978723404255319,0.9155844155844156,30.9,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
240,Lesser Whistling-duck,Dendrocygna javanica,Dendrocygna javanica,Anseriformes,Anatidae,Dendrocygna,javanica,525,NA,0,L,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,2,1,NA,NA,NA,Wetland,1,0,0,0,43.5,15.7,13.1,193.8,51.2,41.6,519.6,32.9,1.0456730769230769,0.26418988648090813,0.21465428276573784,3.320610687022901,0.8343949044585988,32.9,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
241,White-backed Duck,Thalassornis leuconotus,Thalassornis leuconotus,Anseriformes,Anatidae,Thalassornis,leuconotus,704.6666666666666,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,NA,NA,NA,Wetland,0,0,1,0,40,19.4,12.5,166.5,41.8,37.9,707.5,35.1,1.0554089709762533,0.251051051051051,0.2276276276276276,3.2,0.6443298969072165,35.1,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
244,Cape Barren Goose,Cereopsis novaehollandiae,Cereopsis novaehollandiae,Anseriformes,Anatidae,Cereopsis,novaehollandiae,3816.6666666666665,NA,0,L,NA,NA,NA,NA,1,NA,2,NA,NA,NA,4,NA,3,4,NA,NA,NA,Shrub,0,1,0,1,47.4,20.6,22.8,470.8,153.2,101.3,3560,33.4,0.46791707798617965,0.3254035683942226,0.21516567544604925,2.0789473684210527,1.1067961165048543,33.4,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
247,Brent Goose,Branta bernicla,Branta bernicla,Anseriformes,Anatidae,Branta,bernicla,1335,NA,0,L,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,4,NA,NA,NA,Grassland,1,0,0,0,40.7,14.8,13.5,319.6,94,55.2,1277.9,52.3,0.7373188405797102,0.2941176470588235,0.17271589486858574,3.014814814814815,0.9121621621621622,52.3,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
252,Red-breasted Goose,Branta ruficollis,Branta ruficollis,Anseriformes,Anatidae,Branta,ruficollis,1253.25,NA,0,500,NA,NA,NA,NA,1,NA,2,NA,NA,NA,3,NA,NA,4,NA,NA,NA,Shrub,1,0,1,1,28.5,14.1,10.8,345.6,101,54.9,1226.5,53.2,0.5191256830601093,0.29224537037037035,0.15885416666666666,2.638888888888889,0.7659574468085107,53.2,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
253,Hawaiian Goose,Branta sandvicensis,Branta sandvicensis,Anseriformes,Anatidae,Branta,sandvicensis,2150,NA,0,2700,NA,NA,NA,NA,1,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1,43.8,16.8,13.5,364,141.6,80.9,2044.1,40.4,0.5414091470951792,0.389010989010989,0.22225274725274727,3.244444444444444,0.8035714285714285,40.4,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
254,Canada Goose,Branta canadensis,Branta canadensis,Anseriformes,Anatidae,Branta,canadensis,4906.5999999999995,NA,0,2000,NA,NA,NA,8,7,NA,4,6,NA,NA,2,5,3,1,NA,NA,NA,Wetland,1,0,0,0,50,19.9,15.3,422.9,121.6,73.3,2811.7,49.4,0.6821282401091405,0.2875384251596122,0.17332702766611494,3.2679738562091503,0.7688442211055277,49.4,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
262,Barnacle Goose,Branta leucopsis,Branta leucopsis,Anseriformes,Anatidae,Branta,leucopsis,1685,NA,0,1000,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,5,4,3,NA,NA,NA,Grassland,1,0,0,0,39,16.1,11.7,381.8,121,64.3,1684,50.6,0.6065318818040436,0.31691985332634887,0.1684127815610267,3.3333333333333335,0.7267080745341614,50.6,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
263,Cackling Goose,Branta hutchinsii,Branta hutchinsii,Anseriformes,Anatidae,Branta,hutchinsii,1801.8,NA,0,2000,NA,NA,NA,NA,NA,NA,1,NA,5,NA,2,4,NA,3,NA,NA,NA,Grassland,1,0,0,1,42.1,17.1,12.3,396.3,120.7,71,2811.7,44.5,0.5929577464788732,0.30456724703507443,0.17915720413827907,3.4227642276422765,0.7192982456140351,44.5,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
269,Bar-headed Goose,Anser indicus,Anser indicus,Anseriformes,Anatidae,Anser,indicus,2288,NA,0,5300,6000,NA,NA,NA,NA,NA,4,NA,3,NA,NA,2,5,1,NA,NA,NA,Wetland,1,0,0,0,49.9,19.8,14,437.8,132.6,70.8,2212.6,50.3,0.7048022598870056,0.30287802649611695,0.161717679305619,3.564285714285714,0.7070707070707071,50.3,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
270,Emperor Goose,Anser canagicus,Anser canagicus,Anseriformes,Anatidae,Anser,canagicus,2300.45,NA,0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,Coastal,0,1,1,1,42.3,20,17.5,374,108,64.9,2136.5,49.4,0.6517719568567025,0.2887700534759358,0.1735294117647059,2.417142857142857,0.875,49.4,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
271,Ross's Goose,Anser rossii,Anser rossii,Anseriformes,Anatidae,Anser,rossii,1513.5,NA,0,2500,NA,NA,NA,NA,3,NA,NA,NA,2,NA,4,NA,NA,1,NA,NA,NA,Wetland,1,0,0,0,38.1,13.8,15.7,346,102.8,58.8,1636,54.4,0.6479591836734695,0.2971098265895954,0.1699421965317919,2.426751592356688,1.1376811594202898,54.4,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
272,Snow Goose,Anser caerulescens,Anser caerulescens,Anseriformes,Anatidae,Anser,caerulescens,2561,NA,0,2500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,5,4,2,NA,NA,NA,Grassland,1,1,1,1,61.8,19.4,24.7,411.8,123.5,76.7,2636.2,52.5,0.8057366362451107,0.2999028654686741,0.18625546381738708,2.5020242914979756,1.27319587628866,52.5,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
275,Greylag Goose,Anser anser,Anser anser,Anseriformes,Anatidae,Anser,anser,3297.5,NA,0,2300,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,4,1,NA,NA,NA,Wetland,1,0,0,0,61.2,22.5,21.6,435.7,136.1,76.2,3302.4,47.2,0.8031496062992126,0.31237089740647234,0.1748909800321322,2.8333333333333335,0.96,47.2,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
278,Swan Goose,Anser cygnoid,Anser cygnoides,Anseriformes,Anatidae,Anser,cygnoid,3343.75,NA,0,450,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,3,NA,1,NA,NA,NA,Wetland,0,0,1,0,92.7,24.2,19.9,422.2,122.8,76.1,3511.9,46.1,1.2181340341655718,0.2908574135480815,0.18024632875414495,4.658291457286433,0.8223140495867768,46.1,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
279,Taiga Bean Goose,Anser fabalis,Anser fabalis,Anseriformes,Anatidae,Anser,fabalis,3115,NA,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,NA,NA,NA,Wetland,0,0,1,0,76.3,21,21,452.8,143,77.8,2754.7,50.1,0.980719794344473,0.3158127208480565,0.17181978798586572,3.6333333333333337,1,50.1,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
284,Pink-footed Goose,Anser brachyrhynchus,Anser brachyrhynchus,Anseriformes,Anatidae,Anser,brachyrhynchus,2590,NA,0,700,NA,NA,NA,NA,NA,NA,1,NA,2,NA,4,NA,3,NA,NA,NA,NA,Grassland,1,0,0,0,48.9,18.7,15.2,432.2,140.6,74,2642,49.3,0.6608108108108108,0.32531235539102266,0.17121702915316983,3.2171052631578947,0.8128342245989305,49.3,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
286,Tundra Bean Goose,Anser serrirostris,Anser serrirostris,Anseriformes,Anatidae,Anser,serrirostris,2540,NA,0,2000,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,1,NA,NA,NA,Wetland,NA,NA,NA,NA,48.9,18.7,15.2,432.2,140.6,74,2668,49.3,0.6608108108108108,0.32531235539102266,0.17121702915316983,3.2171052631578947,0.8128342245989305,49.3,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
289,Greater White-fronted Goose,Anser albifrons,Anser albifrons,Anseriformes,Anatidae,Anser,albifrons,2471,NA,0,2500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,3,4,2,NA,NA,NA,Grassland,0,0,1,0,48.7,18.4,17.5,408.2,123.5,65,2506.4,52.6,0.7492307692307693,0.30254777070063693,0.1592356687898089,2.782857142857143,0.9510869565217392,52.6,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
296,Lesser White-fronted Goose,Anser erythropus,Anser erythropus,Anseriformes,Anatidae,Anser,erythropus,1912.5,NA,0,700,NA,NA,NA,NA,2,NA,1,NA,NA,NA,4,NA,NA,3,NA,NA,NA,Grassland,0,0,0,1,40.9,15.5,13.7,369,112.4,61.2,1755.5,53.1,0.6683006535947712,0.30460704607046074,0.16585365853658535,2.985401459854015,0.8838709677419354,53.1,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
297,Coscoroba Swan,Coscoroba coscoroba,Coscoroba coscoroba,Anseriformes,Anatidae,Coscoroba,coscoroba,4200,NA,0,1300,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,Wetland,1,1,1,1,63.8,27.1,19.2,421.2,130,81.9,4294.8,42.9,0.7789987789987789,0.30864197530864196,0.19444444444444448,3.3229166666666665,0.7084870848708487,42.9,NA,-1,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
298,Black Swan,Cygnus atratus,Cygnus atratus,Anseriformes,Anatidae,Cygnus,atratus,5862.5,NA,0,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,NA,NA,NA,Wetland,1,0,0,0,71.4,24.4,20.8,459.2,106.2,86.9,5623.2,44.9,0.8216340621403913,0.2312717770034843,0.18924216027874569,3.432692307692308,0.8524590163934427,44.9,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
299,Black-necked Swan,Cygnus melancoryphus,Cygnus melancoryphus,Anseriformes,Anatidae,Cygnus,melancoryphus,5275,NA,0,1250,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1,NA,NA,NA,Wetland,0,1,1,0,78.2,23.6,17.6,411.8,121.8,79.3,4711.7,41.7,0.9861286254728878,0.29577464788732394,0.1925692083535697,4.443181818181818,0.7457627118644068,41.7,NA,0,Water: Surface-swimming,Water: Dabbling,Flight: Direct/Strong
